address,average_price,cafe_background_image_url,cafe_image_url,cafe_name,categories,delivery_price,phone,reviews,working_hours
Бишкек,400 сом,https://nambafood.kg/image_by_id/39369,/image_by_id/16893,Ninja Sushi,"{'Сашими': {'Сашими угорь': {'dish_price': '360', 'dish_image_url': 'https://nambafood.kg/dish_image/18030.png', 'dish_description': ''}, 'Сашими креветка': {'dish_price': '300', 'dish_image_url': 'https://nambafood.kg/dish_image/18027.png', 'dish_description': ''}}, 'Суши роллы с сырой рыбой': {'Суши кура (острые)': {'dish_price': '85', 'dish_image_url': 'https://nambafood.kg/dish_image/90732.png', 'dish_description': ''}, 'Суши спайси угорь': {'dish_price': '120', 'dish_image_url': 'https://nambafood.kg/dish_image/90731.png', 'dish_description': ''}, 'Суши гребешок (запеченный)': {'dish_price': '95', 'dish_image_url': 'https://nambafood.kg/dish_image/90739.png', 'dish_description': ''}, 'Суши чука': {'dish_price': '95', 'dish_image_url': 'https://nambafood.kg/dish_image/90743.png', 'dish_description': ''}, 'Суши угорь (запеченный)': {'dish_price': '120', 'dish_image_url': 'https://nambafood.kg/dish_image/90737.png', 'dish_description': ''}, 'Суши креветка (острая)': {'dish_price': '90', 'dish_image_url': 'https://nambafood.kg/dish_image/90763.png', 'dish_description': ''}, 'Суши креветка (запеченная)': {'dish_price': '95', 'dish_image_url': 'https://nambafood.kg/dish_image/90764.png', 'dish_description': ''}, 'Суши креветка': {'dish_price': '95', 'dish_image_url': 'https://nambafood.kg/dish_image/90767.png', 'dish_description': ''}, 'Суши угорь': {'dish_price': '110', 'dish_image_url': 'https://nambafood.kg/dish_image/90768.png', 'dish_description': ''}, 'Суши крем креветки': {'dish_price': '120', 'dish_image_url': 'https://nambafood.kg/dish_image/90729.png', 'dish_description': ''}, 'Суши гребешки (острые)': {'dish_price': '90', 'dish_image_url': 'https://nambafood.kg/dish_image/90730.png', 'dish_description': ''}, 'Тамаго': {'dish_price': '80', 'dish_image_url': 'https://nambafood.kg/dish_image/39241.png', 'dish_description': 'омлет, рис, нори'}}, 'Японская кухня Роллы': {'Ролл Крабс': {'dish_price': '310', 'dish_image_url': 'https://nambafood.kg/dish_image/90769.png', 'dish_description': 'креветка, краб-крем, сл.сыр, масаго'}, 'Ханами HOT': {'dish_price': '320', 'dish_image_url': 'https://nambafood.kg/dish_image/90770.png', 'dish_description': 'острые. краб-крем, огурец, салат, спайси соус, масаго.'}, 'Джинджер': {'dish_price': '260', 'dish_image_url': 'https://nambafood.kg/dish_image/28241.png', 'dish_description': 'имбирь,сливочный сыр, массаго'}, 'Угорек': {'dish_price': '150', 'dish_image_url': 'https://nambafood.kg/dish_image/90885.png', 'dish_description': ''}, 'Лососик': {'dish_price': '140', 'dish_image_url': 'https://nambafood.kg/dish_image/28229.png', 'dish_description': ''}, 'Ролл с лососем': {'dish_price': '130', 'dish_image_url': 'https://nambafood.kg/dish_image/28231.png', 'dish_description': ''}, 'Крабик': {'dish_price': '130', 'dish_image_url': 'https://nambafood.kg/dish_image/28232.png', 'dish_description': ''}, 'Ролл с угрем': {'dish_price': '140', 'dish_image_url': 'https://nambafood.kg/dish_image/28233.png', 'dish_description': ''}, 'Филадельфия в угре': {'dish_price': '370', 'dish_image_url': 'https://nambafood.kg/dish_image/28235.png', 'dish_description': 'сливочный сыр, угорь, такуан'}, 'Калифорния': {'dish_price': '255', 'dish_image_url': 'https://nambafood.kg/dish_image/90887.png', 'dish_description': 'краб, крем, огурец, масаго'}, 'Калифорния в кунжуте': {'dish_price': '250', 'dish_image_url': 'https://nambafood.kg/dish_image/28238.png', 'dish_description': 'краб крем, огурец, кунжут'}, 'Филадельфия': {'dish_price': '330', 'dish_image_url': 'https://nambafood.kg/dish_image/94343.png', 'dish_description': '8шт. сливочный сыр, огурец, лосось'}, 'Филадельфия гранд': {'dish_price': '370', 'dish_image_url': 'https://nambafood.kg/dish_image/94339.png', 'dish_description': '8шт. сливочный сыр, огурец, лосось'}, 'Сливочный угорь': {'dish_price': '330', 'dish_image_url': 'https://nambafood.kg/dish_image/90781.png', 'dish_description': 'сливочный сыр, угорь, омлет, масаго'}, 'Калифорния с авокадо': {'dish_price': '300', 'dish_image_url': 'https://nambafood.kg/dish_image/39230.png', 'dish_description': '8шт. краб. крем, авокадо, тобико'}, 'Чикен ролл': {'dish_price': '310', 'dish_image_url': 'https://nambafood.kg/dish_image/39232.png', 'dish_description': 'курица, сл.сыр, помидор, огурец, кунжут'}, 'Унаги маки': {'dish_price': '330', 'dish_image_url': 'https://nambafood.kg/dish_image/39233.png', 'dish_description': 'огурец, омлет, угорь, соус унаги, кунжут, салат айсберг'}}, 'Запеченные роллы/суши': {'Темпура  с креветкой': {'dish_price': '320', 'dish_image_url': 'https://nambafood.kg/dish_image/26257.png', 'dish_description': '250 гр.'}, 'Темпура с угрем': {'dish_price': '340', 'dish_image_url': 'https://nambafood.kg/dish_image/26258.png', 'dish_description': '250гр.'}, 'Запеченные Мидии': {'dish_price': '340', 'dish_image_url': 'https://nambafood.kg/dish_image/90782.png', 'dish_description': ''}, 'Степ': {'dish_price': '320', 'dish_image_url': 'https://nambafood.kg/dish_image/90873.png', 'dish_description': 'курица, краб, сыр, спайси соус, кунжут, окунь'}, 'Сырный ролл': {'dish_price': '325', 'dish_image_url': 'https://nambafood.kg/dish_image/90783.png', 'dish_description': 'сливочный сыр, кура, салат лист,сыр гауда'}, 'Яки унаги': {'dish_price': '350', 'dish_image_url': 'https://nambafood.kg/dish_image/90868.png', 'dish_description': 'сливочный сыр, угорь, омлет, зеленый лук'}, 'Маями': {'dish_price': '310', 'dish_image_url': 'https://nambafood.kg/dish_image/90785.png', 'dish_description': 'краб крем, сливочный сыр, омлет, масого'}, 'Эби идзумитай': {'dish_price': '295', 'dish_image_url': 'https://nambafood.kg/dish_image/90875.png', 'dish_description': 'сливочный сыр, омлет, салатные креветки, окунь'}, 'Сикоку': {'dish_price': '360', 'dish_image_url': 'https://nambafood.kg/dish_image/90877.png', 'dish_description': 'угорь, креветка, лосось, сливочный сыр, масаго'}, 'Аяши': {'dish_price': '190', 'dish_image_url': 'https://nambafood.kg/dish_image/90775.png', 'dish_description': 'краб, омлет, сырный соус'}, 'Микадо': {'dish_price': '360', 'dish_image_url': 'https://nambafood.kg/dish_image/90774.png', 'dish_description': 'сливочный сыр, краб крем, угорь, сыр гауда'}, 'Чикен стар ( острый)': {'dish_price': '320', 'dish_image_url': 'https://nambafood.kg/dish_image/39234.png', 'dish_description': 'сл.сыр, курица, айсберг, спайси соус, омлет'}, 'Чикен-унаги ( острый)': {'dish_price': '360', 'dish_image_url': 'https://nambafood.kg/dish_image/39235.png', 'dish_description': 'сл.сыр, угорь, курица, омлет, спайси соус'}, 'Темпура с курицей': {'dish_price': '280', 'dish_image_url': 'https://nambafood.kg/dish_image/69467.png', 'dish_description': '8шт. сливочный сыр, курица'}}, 'Вега роллы': {'Хияши Вакаме': {'dish_price': '290', 'dish_image_url': 'https://nambafood.kg/dish_image/26254.png', 'dish_description': '220 гр. пармезан, ореховый соус, салат Айсберг, чука салат, помидор'}, 'Шиитаке': {'dish_price': '320', 'dish_image_url': 'https://nambafood.kg/dish_image/26255.png', 'dish_description': '220 гр.Грибы шиитаке, Спайси Соус, Огурцы, Нори, Кунжут, зеленый лук'}, 'Чука ролл': {'dish_price': '130', 'dish_image_url': 'https://nambafood.kg/dish_image/26253.png', 'dish_description': '100 гр.'}, 'Ролл с огурцом': {'dish_price': '95', 'dish_image_url': 'https://nambafood.kg/dish_image/29023.png', 'dish_description': ''}, 'Овощной': {'dish_price': '195', 'dish_image_url': 'https://nambafood.kg/dish_image/29025.png', 'dish_description': 'огурец, паприка салат лист'}}, 'Наборы': {'Голодный Киосаки': {'dish_price': '1200', 'dish_image_url': 'https://nambafood.kg/dish_image/26261.png', 'dish_description': 'филадельфия, самурай, филадельфия в масаго, румяный, сырный'}, 'Нежная Саюри': {'dish_price': '690', 'dish_image_url': 'https://nambafood.kg/dish_image/19455.png', 'dish_description': 'Калифорния, Филадельфия в масаге, Джинджер, Крабик'}, 'Хаяси': {'dish_price': '850', 'dish_image_url': 'https://nambafood.kg/dish_image/26267.png', 'dish_description': 'Филадельфия в угре, яки унаги, чикен ролл'}, 'Эпоха Эдо': {'dish_price': '1500', 'dish_image_url': 'https://nambafood.kg/dish_image/18536.png', 'dish_description': 'филадельфия, калифорния, яки унаги, арамаки, аяши, ролл с огурцом, десерт минари'}, 'Хитоцу': {'dish_price': '1270', 'dish_image_url': 'https://nambafood.kg/dish_image/90881.png', 'dish_description': 'филадельфия абсолют, калифорния в масаге, филадельфия в угре, суши креветка, суши лосось (острые)'}, 'Сытый Самурай': {'dish_price': '', 'dish_image_url': 'https://nambafood.kg/dish_image/90882.png', 'dish_description': 'хоники, самурай, хаято, ролл с огурцом'}, 'Ninja сет': {'dish_price': '830', 'dish_image_url': 'https://nambafood.kg/dish_image/90883.png', 'dish_description': 'филадельфия, калифорния в кунжуте, филадельфия в масаго, ролл с огурцом'}, 'Love Is': {'dish_price': '995', 'dish_image_url': 'https://nambafood.kg/dish_image/21368.png', 'dish_description': 'Филадельфия 2 порции,Калифорния,Хаято,Ролл с огурцом'}, 'Для Него': {'dish_price': '1160', 'dish_image_url': 'https://nambafood.kg/dish_image/90884.png', 'dish_description': 'аяши,сырный,филадельфия абсолют,самурай,филадельфия в масаго'}, 'Для Неё': {'dish_price': '880', 'dish_image_url': 'https://nambafood.kg/dish_image/39361.png', 'dish_description': 'флорида, арамаки, аяши'}, 'State': {'dish_price': '1300', 'dish_image_url': 'https://nambafood.kg/dish_image/39237.png', 'dish_description': 'америка маки, калифорния в кунжуте, филадельфия, аляска, маями'}, 'Суши сет': {'dish_price': '700', 'dish_image_url': 'https://nambafood.kg/dish_image/39239.png', 'dish_description': '10 шт.'}, 'All in one': {'dish_price': '2200', 'dish_image_url': 'https://nambafood.kg/dish_image/69500.png', 'dish_description': '64 шт. Филадельфия, Калифорния, Чикен ролл, Ролл с Угрем, Аяши, Чикен-Унаги, Темпура с Угрем, Темпура с лососем, суши лосось, суши угорь, суши коп.лосось, суши томаго, суши креветка.'}}, 'Супы': {'Мисо суп': {'dish_price': '140', 'dish_image_url': 'https://nambafood.kg/dish_image/90724.png', 'dish_description': 'суп соевый, бонито, вакамэ, хондаши'}, 'Сливочный суп': {'dish_price': '150', 'dish_image_url': 'https://nambafood.kg/dish_image/90725.png', 'dish_description': 'сливки(20%), лосось, перец, бонито, хондаши, вакамэ'}, 'Кимчи суп': {'dish_price': '160', 'dish_image_url': 'https://nambafood.kg/dish_image/90726.png', 'dish_description': 'суп соевый, ширачи, кимчи, бонито (стружка тунца), яйцо, вакамэ (морские водоросли), хондаши (рыбный бульон)'}}, 'Десерты': {'Чизкейк': {'dish_price': '140', 'dish_image_url': 'https://nambafood.kg/dish_image/26263.png', 'dish_description': '100 гр.'}, 'Чизкейк шоколадный': {'dish_price': '140', 'dish_image_url': 'https://nambafood.kg/dish_image/69501.png', 'dish_description': ''}, 'Минари': {'dish_price': '250', 'dish_image_url': 'https://nambafood.kg/dish_image/18160.png', 'dish_description': ''}}, 'Напитки': {'Coca-Cola': {'dish_price': '80', 'dish_image_url': 'https://nambafood.kg/dish_image/23085.png', 'dish_description': '1 литр'}, 'Fanta': {'dish_price': '80', 'dish_image_url': 'https://nambafood.kg/dish_image/23084.png', 'dish_description': '1 литр'}, 'Sprite': {'dish_price': '80', 'dish_image_url': 'https://nambafood.kg/dish_image/23083.png', 'dish_description': '1 литр'}, 'Bonaqua': {'dish_price': '60', 'dish_image_url': 'https://nambafood.kg/dish_image/23081.png', 'dish_description': '1 литр без газа'}}, 'Соки': {'Piko Вишневый': {'dish_price': '110', 'dish_image_url': 'https://nambafood.kg/dish_image/98417.png', 'dish_description': '1 литр'}, 'Piko Апельсин': {'dish_price': '110', 'dish_image_url': 'https://nambafood.kg/dish_image/98418.png', 'dish_description': '1 литр'}, 'Piko Яблочный': {'dish_price': '110', 'dish_image_url': 'https://nambafood.kg/dish_image/98419.png', 'dish_description': '1 литр'}}, 'Закуски': {'Салат Чука': {'dish_price': '150', 'dish_image_url': 'https://nambafood.kg/dish_image/26238.png', 'dish_description': '150 гр.'}, 'Запеченные мидии': {'dish_price': '350', 'dish_image_url': 'https://nambafood.kg/dish_image/18153.png', 'dish_description': ''}, 'Креветка в кляре': {'dish_price': '330', 'dish_image_url': 'https://nambafood.kg/dish_image/18155.png', 'dish_description': ''}, 'Картофель фри': {'dish_price': '90', 'dish_image_url': 'https://nambafood.kg/dish_image/26237.png', 'dish_description': '160 гр.'}}}",120 сом,2580,"{'reviewed_user': 'natali olen', 'reviewed_date': '2016-03-15 14:58', 'review_text': 'Очень понравилось, все вкусненько, свеженько и цены приятные, заказала целую кучу три дня ела, супер, спасибо!!!'}",10:00 – 00:00
